fingerprint,minutia,score_change
B190X8I_1_1,v0,-0.048259128
B190X8I_1_1,v1,0.143128145
B190X8I_1_1,v2,-0.743779207
B190X8I_1_1,v3,0.093140909
B190X8I_1_1,v4,0.230301606
B190X8I_1_1,v5,0.276553427
B190X8I_1_1,v6,0.35757606
B190X8I_1_1,v7,-0.035087211
B190X8I_1_1,v8,0.258058207
B161X1I_1_1,v0,0.01012198
B161X1I_1_1,v1,0.01012198
B161X1I_1_1,v2,0.01012198
B161X1I_1_1,v3,0.01012198
B161X1I_1_1,v4,0.01012198
B161X1I_1_1,v5,-0.08863572
B161X1I_1_1,v6,-0.08863572
B161X1I_1_1,v7,0.01012198
B161X1I_1_1,v8,0.01012198
B161X1I_1_1,v9,0.01012198
B161X1I_1_1,v10,0.01012198
B161X1I_1_1,v11,0.01012198
B161X1I_1_1,v12,0.01012198
B161X1I_1_1,v13,0.01012198
B161X1I_1_1,v14,0.01012198
B161X1I_1_1,v15,0.002770437
B161X1I_1_1,v16,-0.08863572
B161X1I_1_1,v17,-0.08863572
B161X1I_1_1,v18,-0.08863572
B101X9I_1_1,v0,-0.259036601
B101X9I_1_1,v1,-0.13131851
B101X9I_1_1,v2,0.11663081
B101X9I_1_1,v3,0.31230613
B101X9I_1_1,v4,0.239855302
B101X9I_1_1,v5,-0.234622816
B101X9I_1_1,v6,-0.180724878
B101X9I_1_1,v7,0.015346833
B101X9I_1_1,v8,-0.276647484
B101X9I_1_1,v9,0.268457198
B101X9I_1_1,v10,-0.236794148
B101X9I_1_1,v11,-0.072112009
B101X9I_1_1,v12,0.079240027
B101X9I_1_1,v13,0.039080282
U286X6I_1_1,v0,0.562501556
U286X6I_1_1,v1,0
U286X6I_1_1,v2,0.388269883
U286X6I_1_1,v3,0
U286X6I_1_1,v4,0.608325712
U286X6I_1_1,v5,0
U286X6I_1_1,v6,0
U286X6I_1_1,v7,0
U286X6I_1_1,v8,0.610017932
G081X1I_1_1,v0,0.052192461
G081X1I_1_1,v1,0.073717443
G081X1I_1_1,v2,0.046603441
G081X1I_1_1,v3,-0.030114434
G081X1I_1_1,v4,-0.042393159
G081X1I_1_1,v5,-0.045123844
G081X1I_1_1,v6,0.000588541
G081X1I_1_1,v7,-0.073525185
G081X1I_1_1,v8,0.067834455
G081X1I_1_1,v9,-0.099951497
G081X1I_1_1,v10,-0.07280642
G081X1I_1_1,v11,-0.18280667
G081X1I_1_1,v12,-0.052277222
G081X1I_1_1,v13,-0.073863529
G081X1I_1_1,v14,0.011426506
G081X1I_1_1,v15,-0.112661733
G081X1I_1_1,v16,0.115805251
G081X1I_1_1,v17,-0.119676224
G081X1I_1_1,v18,-0.080414875
G081X1I_1_1,v19,-0.023185399
G081X1I_1_1,v20,0.053525301
G081X1I_1_1,v21,0.239019557
G081X1I_1_1,v22,-0.001134679
G081X1I_1_1,v23,-0.096698101
G050X7I_1_1,v0,0.39430599
G050X7I_1_1,v1,0.190519988
G050X7I_1_1,v2,0.465677405
G050X7I_1_1,v3,-0.299252882
G050X7I_1_1,v4,-0.507826613
G050X7I_1_1,v5,-0.035736999
G050X7I_1_1,v6,-0.584831441
G050X7I_1_1,v7,-0.43338702
G050X7I_1_1,v8,-0.243343741
G050X7I_1_1,v9,-0.334113723
G050X7I_1_1,v10,-0.234229357
G050X7I_1_1,v11,0.065212195
G050X7I_1_1,v12,-0.159687157
G050X7I_1_1,v13,-0.442551164
G050X7I_1_1,v14,-0.689162345
G050X7I_1_1,v15,-0.459506466
G050X7I_1_1,v16,-0.295573047
G050X7I_1_1,v17,-0.059863178
G050X7I_1_1,v18,-0.869387055
G050X7I_1_1,v19,-1.015286333
G050X7I_1_1,v20,-0.116343447
G050X7I_1_1,v21,-0.526580968
G050X7I_1_1,v22,-0.179379854
G050X7I_1_1,v23,-0.082472678
G050X7I_1_1,v24,0.189437803
G050X7I_1_1,v25,0.380255826
G050X7I_1_1,v26,-0.474408997
B132X7I_1_1,v0,-0.793690499
B132X7I_1_1,v1,-0.525992689
B132X7I_1_1,v2,0.043203846
B132X7I_1_1,v3,0.450636175
B132X7I_1_1,v4,-0.017807221
B132X7I_1_1,v5,-0.584728759
B132X7I_1_1,v6,0.205110332
B132X7I_1_1,v7,0.046239021
B132X7I_1_1,v8,-0.338592536
B132X7I_1_1,v9,-0.394419947
B132X7I_1_1,v10,-1.256563103
B132X7I_1_1,v11,-0.982513463
B132X7I_1_1,v12,-0.853657081
B132X7I_1_1,v13,-0.750054354
B132X7I_1_1,v14,-0.447034515
B132X7I_1_1,v15,-0.386947631
B132X7I_1_1,v16,-1.56190661
G074X3I_1_1,v0,-0.070670388
G074X3I_1_1,v1,0.078038988
G074X3I_1_1,v2,-0.171580546
G074X3I_1_1,v3,-0.096201996
G074X3I_1_1,v4,0.096052955
G074X3I_1_1,v5,0.078038988
G074X3I_1_1,v6,0.112497148
G074X3I_1_1,v7,-0.036295171
G074X3I_1_1,v8,0.022897177
G074X3I_1_1,v9,-0.18583032
G074X3I_1_1,v10,-0.016471809
G074X3I_1_1,v11,-0.039338892
G060X1I_1_1,v0,-0.080879948
G060X1I_1_1,v1,0.000158806
G060X1I_1_1,v2,-0.050093568
G060X1I_1_1,v3,0.033655035
G060X1I_1_1,v4,0.041969266
G060X1I_1_1,v5,-0.043861767
G060X1I_1_1,v6,0.028424091
G060X1I_1_1,v7,0.026306652
G060X1I_1_1,v8,0.01165657
G060X1I_1_1,v9,-0.028550092
G060X1I_1_1,v10,0.022382167
G060X1I_1_1,v11,-0.150633749
G060X1I_1_1,v12,0.033626484
G060X1I_1_1,v13,-0.040207406
G060X1I_1_1,v14,0.015604586
G060X1I_1_1,v15,0.016413036
G060X1I_1_1,v16,-0.036886149
G060X1I_1_1,v17,0.015034904
G060X1I_1_1,v18,0.001516663
G060X1I_1_1,v19,-0.035640392
G060X1I_1_1,v20,-0.014631139
G060X1I_1_1,v21,0.008557391
G060X1I_1_1,v22,0.037824297
G060X1I_1_1,v23,0.029093983
G060X1I_1_1,v24,-0.04663223
G060X1I_1_1,v25,0.028915138
G060X1I_1_1,v26,-0.063313172
G060X1I_1_1,v27,0.020151135
G060X1I_1_1,v28,0.022382167
G060X1I_1_1,v29,0.022369302
G060X1I_1_1,v30,-0.01806764
G060X1I_1_1,v31,-0.011642802
G060X1I_1_1,v32,0.007935031
G060X1I_1_1,v33,-0.080368467
G060X1I_1_1,v34,-0.079272565
B199X1I_1_1,v0,-0.272326422
B199X1I_1_1,v1,-0.049210401
B199X1I_1_1,v2,-0.129508875
B199X1I_1_1,v3,0.316975541
B199X1I_1_1,v4,-0.187386108
B199X1I_1_1,v5,-0.146466717
B199X1I_1_1,v6,0.365565773
B199X1I_1_1,v7,-0.292727655
B199X1I_1_1,v8,-0.301736953
B199X1I_1_1,v9,-0.204504763
B199X1I_1_1,v10,0.000109199
B199X1I_1_1,v11,0.050821946
B199X1I_1_1,v12,0.573665575
B199X1I_1_1,v13,0.11890109
B199X1I_1_1,v14,-0.550019137
B199X1I_1_1,v15,-0.180640348
B199X1I_1_1,v16,-0.296816219
B199X1I_1_1,v17,-0.221605203
B199X1I_1_1,v18,0.061219297
G049X3I_1_1,v0,0.132334158
G049X3I_1_1,v1,0.124641329
G049X3I_1_1,v2,0.156021344
G049X3I_1_1,v3,-0.08115258
G049X3I_1_1,v4,0.120382074
G049X3I_1_1,v5,0.0174613
G049X3I_1_1,v6,-0.377730726
G049X3I_1_1,v7,0.046523179
G049X3I_1_1,v8,-0.100843713
G049X3I_1_1,v9,-0.279521495
G049X3I_1_1,v10,-0.018172106
G049X3I_1_1,v11,-0.016509675
G049X3I_1_1,v12,-0.048791114
G049X3I_1_1,v13,0.002937962
G049X3I_1_1,v14,0.026607901
G049X3I_1_1,v15,-0.171024389
G049X3I_1_1,v16,-0.257485085
G049X3I_1_1,v17,-0.142189508
G049X3I_1_1,v18,-0.012622952
G049X3I_1_1,v19,-0.12464893
G049X3I_1_1,v20,-0.164129546
G049X3I_1_1,v21,-0.097958578
G049X3I_1_1,v22,-0.272912859
G049X3I_1_1,v23,-0.257720223
G049X3I_1_1,v24,0.156247224
B187X2I_1_1,v0,0.126006274
B187X2I_1_1,v1,-0.154053527
B187X2I_1_1,v2,-0.078337632
B187X2I_1_1,v3,0.029615207
B187X2I_1_1,v4,0.068453075
B187X2I_1_1,v5,0.284407859
B187X2I_1_1,v6,0.150028207
B187X2I_1_1,v7,0.066997551
B187X2I_1_1,v8,0.073511696
B187X2I_1_1,v9,0.282640647
B187X2I_1_1,v10,0.088448443
B187X2I_1_1,v11,0.236726796
B137X6I_1_1,v0,-0.259302623
B137X6I_1_1,v1,-0.224770474
B137X6I_1_1,v2,0.224647194
B137X6I_1_1,v3,0.224647194
B137X6I_1_1,v4,-0.338752496
B137X6I_1_1,v5,0.21692479
B137X6I_1_1,v6,-0.223983412
B137X6I_1_1,v7,-0.112476717
B137X6I_1_1,v8,0.114451511
B137X6I_1_1,v9,-0.121002379
B137X6I_1_1,v10,-0.230864826
B137X6I_1_1,v11,-0.302441395
B137X6I_1_1,v12,-0.30994442
B137X6I_1_1,v13,-0.333527654
B137X6I_1_1,v14,0.215222043
B137X6I_1_1,v15,0.228455067
B137X6I_1_1,v16,-0.266624671
B137X6I_1_1,v17,-0.199400594
B137X6I_1_1,v18,-0.212732252
B169X2I_1_1,v0,-0.340865484
B169X2I_1_1,v1,-0.306952183
B169X2I_1_1,v2,0.151007476
B169X2I_1_1,v3,-0.036982811
B169X2I_1_1,v4,-0.084286043
B169X2I_1_1,v5,0.179498282
B169X2I_1_1,v6,-0.170531076
B169X2I_1_1,v7,-0.073238315
B169X2I_1_1,v8,-0.152376788
B169X2I_1_1,v9,-0.346647482
B169X2I_1_1,v10,0.156906948
B169X2I_1_1,v11,-0.037615392
B169X2I_1_1,v12,0.003167438
B169X2I_1_1,v13,-0.09463815
G068X6I_1_1,v0,-0.261686355
G068X6I_1_1,v1,0.067529769
G068X6I_1_1,v2,-0.028024729
G068X6I_1_1,v3,-0.203131788
G068X6I_1_1,v4,0.098138943
G068X6I_1_1,v5,-0.175562063
G068X6I_1_1,v6,-0.106172448
G068X6I_1_1,v7,-0.436547073
G068X6I_1_1,v8,-0.15803227
G068X6I_1_1,v9,-0.138487404
G068X6I_1_1,v10,0.048612752
G068X6I_1_1,v11,-0.136344514
G068X6I_1_1,v12,-0.053344789
G068X6I_1_1,v13,-0.046080386
G068X6I_1_1,v14,-0.134129045
G068X6I_1_1,v15,0.003469932
G068X6I_1_1,v16,0.086819353
G068X6I_1_1,v17,-0.042721742
G068X6I_1_1,v18,-0.149592141
G068X6I_1_1,v19,-0.009065872
G068X6I_1_1,v20,-0.077895332
G068X6I_1_1,v21,0.134987995
G068X6I_1_1,v22,-0.151254058
G068X6I_1_1,v23,-0.205521704
G068X6I_1_1,v24,-0.110294312
G068X6I_1_1,v25,-0.076104851
G068X6I_1_1,v26,0.10089363
G068X6I_1_1,v27,-0.200305911
G068X6I_1_1,v28,-0.082709437
G068X6I_1_1,v29,0.098891556
G068X6I_1_1,v30,-0.120203026
G068X6I_1_1,v31,0.103874353
G068X6I_1_1,v32,-0.053221042
G068X6I_1_1,v33,0.10089363
G068X6I_1_1,v34,-0.189669353
G068X6I_1_1,v35,-0.123501347
G068X6I_1_1,v36,-0.151852462
G068X6I_1_1,v37,-0.252789717
G068X6I_1_1,v38,-0.057105831
G068X6I_1_1,v39,-0.047074964
G068X6I_1_1,v40,-0.10469246
G068X6I_1_1,v41,-0.093896425
G068X6I_1_1,v42,0.006280451
G068X6I_1_1,v43,0.07477622
G068X6I_1_1,v44,0.10089363
G068X6I_1_1,v45,-0.218374972
G068X6I_1_1,v46,-0.087208454
G068X6I_1_1,v47,-0.074960567
G068X6I_1_1,v48,-0.157299774
G068X6I_1_1,v49,0.006069958
G068X6I_1_1,v50,-0.301897545
G028X1I_1_1,v0,0.196181981
G028X1I_1_1,v1,0.239883221
G028X1I_1_1,v2,0.383534116
G028X1I_1_1,v3,0.427527034
G028X1I_1_1,v4,-0.036446115
G028X1I_1_1,v5,0.483648037
G028X1I_1_1,v6,0.059425568
G028X1I_1_1,v7,-0.457220591
G028X1I_1_1,v8,-0.268391007
G028X1I_1_1,v9,-0.240021983
G028X1I_1_1,v10,-0.058803039
G028X1I_1_1,v11,-0.653834208
G028X1I_1_1,v12,-0.657260191
G028X1I_1_1,v13,-0.370652921
G028X1I_1_1,v14,-0.049123453
G028X1I_1_1,v15,-0.265496377
G071X2I_1_1,v0,-0.05959495
G071X2I_1_1,v1,0.051007473
G071X2I_1_1,v2,-0.103251355
G071X2I_1_1,v3,0.222478939
G071X2I_1_1,v4,-0.095942289
G071X2I_1_1,v5,-0.252389061
G071X2I_1_1,v6,-0.059126724
G071X2I_1_1,v7,-0.05504239
G071X2I_1_1,v8,-0.174362616
G071X2I_1_1,v9,0.123001069
G071X2I_1_1,v10,0.057300441
G071X2I_1_1,v11,0.175468663
G071X2I_1_1,v12,0.373440357
G071X2I_1_1,v13,0.034155205
G071X2I_1_1,v14,0.03069283
G071X2I_1_1,v15,0.19284591
G071X2I_1_1,v16,-0.176866907
G071X2I_1_1,v17,-0.205045479
G071X2I_1_1,v18,-0.06363627
G071X2I_1_1,v19,0.045393443
G071X2I_1_1,v20,0.197755751
G071X2I_1_1,v21,0.015126814
G071X2I_1_1,v22,-0.120647392
G071X2I_1_1,v23,0.170149569
G071X2I_1_1,v24,-0.413161892
G071X2I_1_1,v25,-0.234862282
G071X2I_1_1,v26,-0.111699816
G005X8I_1_1,v0,-0.18594505
G005X8I_1_1,v1,-0.378127808
G005X8I_1_1,v2,0.154757099
G005X8I_1_1,v3,0.167555252
G005X8I_1_1,v4,0.145023536
G005X8I_1_1,v5,-0.328250605
G005X8I_1_1,v6,-0.217265897
G005X8I_1_1,v7,-0.333990382
G005X8I_1_1,v8,-0.120372717
G005X8I_1_1,v9,-0.269363063
G005X8I_1_1,v10,0.016760185
G005X8I_1_1,v11,0.082914251
G005X8I_1_1,v12,0.125153781
G005X8I_1_1,v13,-0.368487093
G005X8I_1_1,v14,0.411977755
B147X7I_1_1,v0,0.433422922
B147X7I_1_1,v1,-0.268189674
B147X7I_1_1,v2,0.00773729
B147X7I_1_1,v3,-0.268189674
B147X7I_1_1,v4,0.905055893
B147X7I_1_1,v5,0.109701756
B147X7I_1_1,v6,0.096846271
U271X6I_1_1,v0,0.09400828
U271X6I_1_1,v1,-0.298876316
U271X6I_1_1,v2,-0.105265738
U271X6I_1_1,v3,-0.861022639
U271X6I_1_1,v4,-0.129119948
U271X6I_1_1,v5,-0.097088677
U271X6I_1_1,v6,-0.806109221
U271X6I_1_1,v7,0.382686974
U271X6I_1_1,v8,-0.074749585
U212X2I_1_1,v0,-0.153347366
U212X2I_1_1,v1,-0.173419128
U212X2I_1_1,v2,0.004594585
U212X2I_1_1,v3,0.579961232
U212X2I_1_1,v4,-0.186985565
U212X2I_1_1,v5,-0.104116378
U212X2I_1_1,v6,-0.03509216
U212X2I_1_1,v7,-0.484933439
U212X2I_1_1,v8,-0.239107859
B130X1I_1_1,v0,0.003577978
B130X1I_1_1,v1,0.002972211
B130X1I_1_1,v2,-0.035559699
B130X1I_1_1,v3,-0.106247879
B130X1I_1_1,v4,-0.089849047
B130X1I_1_1,v5,-0.054144605
B130X1I_1_1,v6,0.066937668
B130X1I_1_1,v7,-0.053774097
B130X1I_1_1,v8,-0.025325896
B130X1I_1_1,v9,-0.071022341
B130X1I_1_1,v10,-0.168406249
B130X1I_1_1,v11,-0.066907618
B130X1I_1_1,v12,-0.016700273
B130X1I_1_1,v13,-0.061135415
B130X1I_1_1,v14,0.103225774
B130X1I_1_1,v15,0.039816019
B130X1I_1_1,v16,-0.083234502
B130X1I_1_1,v17,-0.160968374
B130X1I_1_1,v18,-0.104536191
B130X1I_1_1,v19,-0.184006091
U236X2I_1_1,v0,0.195776415
U236X2I_1_1,v1,-0.937452448
U236X2I_1_1,v2,-0.937452448
U236X2I_1_1,v3,0.628426171
U236X2I_1_1,v4,-0.937452448
U236X2I_1_1,v5,-0.937452448
U236X2I_1_1,v6,0.282665609
B163X7I_1_1,v0,0.24634438
B163X7I_1_1,v1,0.167650628
B163X7I_1_1,v2,-0.126109047
B163X7I_1_1,v3,-0.150385272
B163X7I_1_1,v4,-0.058908531
B163X7I_1_1,v5,-0.120744155
B163X7I_1_1,v6,-0.047336045
B163X7I_1_1,v7,-0.098302923
B163X7I_1_1,v8,0.193055895
B163X7I_1_1,v9,-0.091094669
B163X7I_1_1,v10,0.042067964
B163X7I_1_1,v11,-0.13402957
B163X7I_1_1,v12,-0.080681101
G087X8I_1_1,v0,-0.363902597
G087X8I_1_1,v1,-0.546982589
G087X8I_1_1,v2,-0.047404723
G087X8I_1_1,v3,-0.245765544
G087X8I_1_1,v4,-0.454320817
G087X8I_1_1,v5,-0.186215195
G087X8I_1_1,v6,-0.267319983
G087X8I_1_1,v7,-0.223790433
G087X8I_1_1,v8,0.015142589
G087X8I_1_1,v9,-0.515672875
G087X8I_1_1,v10,-0.126832268
G087X8I_1_1,v11,0.204460225
G087X8I_1_1,v12,-0.194337945
G087X8I_1_1,v13,0.072837687
G087X8I_1_1,v14,-0.103133032
G087X8I_1_1,v15,-0.11206172
G087X8I_1_1,v16,-0.188292508
G087X8I_1_1,v17,-0.295455534
G087X8I_1_1,v18,-0.383770713
G087X8I_1_1,v19,0.239427146
G087X8I_1_1,v20,0.156669643
G087X8I_1_1,v21,-0.328351032
G087X8I_1_1,v22,0.4602061
G087X8I_1_1,v23,-0.082764084
G087X8I_1_1,v24,-0.373101531
G087X8I_1_1,v25,-0.026564933
G087X8I_1_1,v26,0.305077378
G087X8I_1_1,v27,-0.226040651
G087X8I_1_1,v28,-0.248852467
G087X8I_1_1,v29,-0.443479643
G087X8I_1_1,v30,-0.509051654
G087X8I_1_1,v31,0.158963388
G087X8I_1_1,v32,-0.241528288
G036X6I_1_1,v0,0.000835901
G036X6I_1_1,v1,0.088478165
G036X6I_1_1,v2,-0.13114994
G036X6I_1_1,v3,0.007455513
G036X6I_1_1,v4,0.10563902
G036X6I_1_1,v5,-0.041592822
G036X6I_1_1,v6,-0.117357039
G036X6I_1_1,v7,0.088478165
G036X6I_1_1,v8,0.016496723
G036X6I_1_1,v9,-0.007789111
G036X6I_1_1,v10,-0.02634229
G036X6I_1_1,v11,0.062165349
G036X6I_1_1,v12,0.024553798
G036X6I_1_1,v13,-0.089457462
G036X6I_1_1,v14,0.051431741
G036X6I_1_1,v15,-0.129882267
G036X6I_1_1,v16,-0.088400199
G036X6I_1_1,v17,0.088478165
G036X6I_1_1,v18,-0.035076826
G036X6I_1_1,v19,-0.054150565
B154X6I_1_1,v0,-0.222779519
B154X6I_1_1,v1,0.109644329
B154X6I_1_1,v2,0.109517062
B154X6I_1_1,v3,0.144918078
B154X6I_1_1,v4,-0.134999272
B154X6I_1_1,v5,-0.05752077
B154X6I_1_1,v6,0.109517062
B154X6I_1_1,v7,-0.315206334
B154X6I_1_1,v8,0.117256738
B154X6I_1_1,v9,-0.254024739
B154X6I_1_1,v10,-0.254392393
B154X6I_1_1,v11,-0.11956054
B154X6I_1_1,v12,-0.125113498
B154X6I_1_1,v13,-0.107378637
B154X6I_1_1,v14,0.151261464
B154X6I_1_1,v15,0.109517062
B154X6I_1_1,v16,0.124250116
B154X6I_1_1,v17,0.098688127
B154X6I_1_1,v18,-0.164660652
B154X6I_1_1,v19,-0.05096542
B154X6I_1_1,v20,-0.093405778
B182X7I_1_1,v0,-0.725819601
B182X7I_1_1,v1,0.0815711
B182X7I_1_1,v2,0.350383638
B182X7I_1_1,v3,-0.266263666
B182X7I_1_1,v4,-0.40779234
B182X7I_1_1,v5,-0.394518689
B182X7I_1_1,v6,-0.209818682
B182X7I_1_1,v7,-0.287393368
B182X7I_1_1,v8,0.077972742
B182X7I_1_1,v9,-0.097080089
B182X7I_1_1,v10,0.107962008
B182X7I_1_1,v11,0.345120572
B182X7I_1_1,v12,0.282394357
B182X7I_1_1,v13,-0.270798143
B182X7I_1_1,v14,-0.099589582
B182X7I_1_1,v15,-0.049167486
B182X7I_1_1,v16,0.179153832
B153X1I_1_1,v0,-0.027315297
B153X1I_1_1,v1,-0.083414926
B153X1I_1_1,v2,0.03875234
B153X1I_1_1,v3,-0.238551609
B153X1I_1_1,v4,-0.207985972
B153X1I_1_1,v5,0.08402008
B153X1I_1_1,v6,0.100818585
B153X1I_1_1,v7,-0.23884549
B153X1I_1_1,v8,0.053554597
B153X1I_1_1,v9,-0.155423531
B153X1I_1_1,v10,0.015365092
B153X1I_1_1,v11,0.039084205
B153X1I_1_1,v12,0.013748937
U289X6I_1_1,v0,0.087911905
U289X6I_1_1,v1,-0.541271871
U289X6I_1_1,v2,-0.161544341
U289X6I_1_1,v3,0.290748739
U289X6I_1_1,v4,-0.306764912
U289X6I_1_1,v5,0.204880901
U289X6I_1_1,v6,-0.263681406
U289X6I_1_1,v7,-0.020717655
U289X6I_1_1,v8,-0.041924256
U289X6I_1_1,v9,-0.340142691
U289X6I_1_1,v10,-0.269585483
U289X6I_1_1,v11,-0.160758732
B104X8I_1_1,v0,-0.224236003
B104X8I_1_1,v1,0.124903594
B104X8I_1_1,v2,0.066780872
B104X8I_1_1,v3,-0.20142155
B104X8I_1_1,v4,0.066780872
B104X8I_1_1,v5,0.011141279
B104X8I_1_1,v6,-0.068920671
B104X8I_1_1,v7,-0.162272708
B104X8I_1_1,v8,-0.384657821
B104X8I_1_1,v9,-0.209057928
B104X8I_1_1,v10,0.041897328
B104X8I_1_1,v11,-0.135718795
B104X8I_1_1,v12,-0.119623098
G058X4I_1_1,v0,0.059623922
G058X4I_1_1,v1,-0.125217516
G058X4I_1_1,v2,-0.255984689
G058X4I_1_1,v3,-0.442797365
G058X4I_1_1,v4,-0.371878326
G058X4I_1_1,v5,-0.294184047
G058X4I_1_1,v6,-0.285390823
G058X4I_1_1,v7,-0.061749271
G058X4I_1_1,v8,-0.391029985
G058X4I_1_1,v9,0.093487244
G058X4I_1_1,v10,0.135397463
G058X4I_1_1,v11,-0.068982445
G058X4I_1_1,v12,0.028130568
G058X4I_1_1,v13,-0.090594216
G058X4I_1_1,v14,0.074467283
G058X4I_1_1,v15,-0.020285531
G058X4I_1_1,v16,-0.178540023
G058X4I_1_1,v17,-0.020815278
G058X4I_1_1,v18,-0.046757854
G058X4I_1_1,v19,-0.067040818
G058X4I_1_1,v20,-0.088665029
G058X4I_1_1,v21,-0.140393337
G058X4I_1_1,v22,-0.177726993
G058X4I_1_1,v23,0.034231696
G058X4I_1_1,v24,0.019414816
G058X4I_1_1,v25,-0.098059105
G058X4I_1_1,v26,0.279229032
G058X4I_1_1,v27,0.270117593
G058X4I_1_1,v28,0.099225269
G058X4I_1_1,v29,0.201343281
G058X4I_1_1,v30,-0.056976035
G058X4I_1_1,v31,-0.01502496
G058X4I_1_1,v32,-0.166692777
G058X4I_1_1,v33,-0.070543559
G058X4I_1_1,v34,-0.026979698
G058X4I_1_1,v35,-0.488342727
G058X4I_1_1,v36,-0.221827441
G058X4I_1_1,v37,-0.079309162
G058X4I_1_1,v38,-0.069637315
G058X4I_1_1,v39,0.04020513
U255X1I_1_1,v0,0.022943964
U255X1I_1_1,v1,0.006554197
U255X1I_1_1,v2,0.00092033
U255X1I_1_1,v3,-0.147891903
U255X1I_1_1,v4,-0.001313093
U255X1I_1_1,v5,0.061352429
U255X1I_1_1,v6,-0.054485827
U255X1I_1_1,v7,0.046553762
U255X1I_1_1,v8,0.058259407
U255X1I_1_1,v9,0.123609601
U255X1I_1_1,v10,0.037338886
U255X1I_1_1,v11,0.068413076
U255X1I_1_1,v12,0.070274222
U255X1I_1_1,v13,-0.07648929
U255X1I_1_1,v14,0.126091858
U255X1I_1_1,v15,0.047423287
U255X1I_1_1,v16,-0.025335273
U255X1I_1_1,v17,-0.058806686
U255X1I_1_1,v18,-0.06798141
B192X9I_1_1,v0,-0.225842216
B192X9I_1_1,v1,-0.028760041
B192X9I_1_1,v2,0.04216198
B192X9I_1_1,v3,-0.000967517
B192X9I_1_1,v4,0.14011935
B192X9I_1_1,v5,-0.134162471
B192X9I_1_1,v6,0.244688564
B192X9I_1_1,v7,-0.331138946
B192X9I_1_1,v8,-0.064439382
B192X9I_1_1,v9,-0.124986119
B192X9I_1_1,v10,0.065824689
U299X8I_1_1,v0,-0.231384019
U299X8I_1_1,v1,-0.04329408
U299X8I_1_1,v2,-0.161085228
U299X8I_1_1,v3,-0.018306326
U299X8I_1_1,v4,-0.160770159
U299X8I_1_1,v5,-0.208593584
U299X8I_1_1,v6,-0.045760234
U299X8I_1_1,v7,-0.23439317
U299X8I_1_1,v8,-0.182981143
U299X8I_1_1,v9,-0.359111229
U299X8I_1_1,v10,-0.330250137
U299X8I_1_1,v11,-0.2574567
U299X8I_1_1,v12,0.049873986
U299X8I_1_1,v13,0.153814919
B185X7I_1_1,v0,-0.220415162
B185X7I_1_1,v1,0.468432937
B185X7I_1_1,v2,0.585600494
B185X7I_1_1,v3,-0.409593413
B185X7I_1_1,v4,0.05199528
B185X7I_1_1,v5,1.333858928
B185X7I_1_1,v6,-0.328413547
B185X7I_1_1,v7,-0.152457087
B185X7I_1_1,v8,0.0472595
B185X7I_1_1,v9,-0.363601926
B134X9I_1_1,v0,-0.058345068
B134X9I_1_1,v1,0.011993183
B134X9I_1_1,v2,0.154975448
B134X9I_1_1,v3,-0.182189848
B134X9I_1_1,v4,-0.28953945
B134X9I_1_1,v5,-0.070153807
B134X9I_1_1,v6,0.083390565
B134X9I_1_1,v7,0.11433968
B134X9I_1_1,v8,-0.287564507
B134X9I_1_1,v9,-0.243187437
B134X9I_1_1,v10,-0.120934934
G056X9I_1_1,v0,0.008823716
G056X9I_1_1,v1,-0.075530503
G056X9I_1_1,v2,0.025682615
G056X9I_1_1,v3,0.114541208
G056X9I_1_1,v4,-0.088392441
G056X9I_1_1,v5,-0.025462942
G056X9I_1_1,v6,-0.039023338
G056X9I_1_1,v7,-0.016929158
G056X9I_1_1,v8,-0.144043922
G056X9I_1_1,v9,0.011878949
G056X9I_1_1,v10,-0.213685294
G056X9I_1_1,v11,0.112428013
G056X9I_1_1,v12,-0.264424303
G056X9I_1_1,v13,-0.064426179
G056X9I_1_1,v14,-0.404542183
G056X9I_1_1,v15,0.112916318
G056X9I_1_1,v16,-0.074726209
G056X9I_1_1,v17,0.004711154
G056X9I_1_1,v18,-0.295609004
G056X9I_1_1,v19,0.132049163
G056X9I_1_1,v20,-0.088707884
G056X9I_1_1,v21,-0.155422914
G056X9I_1_1,v22,-0.118019368
G056X9I_1_1,v23,0.065694008
G056X9I_1_1,v24,0.099358698
G056X9I_1_1,v25,0.08667037
G056X9I_1_1,v26,0.128617
G056X9I_1_1,v27,0.112009239
G056X9I_1_1,v28,-0.186598235
G056X9I_1_1,v29,-0.050485765
G056X9I_1_1,v30,0.162258833
G056X9I_1_1,v31,0.10162065
G056X9I_1_1,v32,-0.184940751
G056X9I_1_1,v33,-0.152309859
G056X9I_1_1,v34,-0.109213509
G056X9I_1_1,v35,-0.291277657
G056X9I_1_1,v36,-0.189864883
G056X9I_1_1,v37,-0.065615881
G056X9I_1_1,v38,-0.171402184
G056X9I_1_1,v39,-0.063041182
U202X8I_1_1,v0,0.132427017
U202X8I_1_1,v1,-0.039330141
U202X8I_1_1,v2,0.10301896
U202X8I_1_1,v3,0.058378367
U202X8I_1_1,v4,0.095052542
U202X8I_1_1,v5,-0.057056683
U202X8I_1_1,v6,-0.080844446
U202X8I_1_1,v7,-0.016522694
U202X8I_1_1,v8,-0.116555157
U202X8I_1_1,v9,-0.068511397
U202X8I_1_1,v10,0.17485547
